date;day_after_release;ST;ring;range;linear _distance;ang_geo;ang_cart;marked/unmarked;sex;note
04/09/2009;07-nov;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
04/09/2009;07-nov;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
04/09/2009;07-nov;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
04/09/2009;07-nov;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
04/09/2009;07-nov;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
04/09/2009;07-nov;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
04/09/2009;07-nov;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
04/09/2009;07-nov;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
04/09/2009;07-nov;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
04/09/2009;07-nov;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
04/09/2009;07-nov;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
04/09/2009;07-nov;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
04/09/2009;07-nov;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
04/09/2009;07-nov;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
04/09/2009;07-nov;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
04/09/2009;07-nov;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
04/09/2009;07-nov;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
04/09/2009;07-nov;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
04/09/2009;07-nov;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
04/09/2009;07-nov;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
04/09/2009;07-nov;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
04/09/2009;07-nov;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
04/09/2009;07-nov;4;E;200-250;218.174.514;149.198.381;300.801.619;0;M;
04/09/2009;07-nov;4;E;200-250;218.174.514;149.198.381;300.801.619;0;N/D;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;F;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;M;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;M;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;M;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;M;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;M;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;M;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;M;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;M;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;M;
09/09/2009;dic-16;4;E;200-250;218.174.514;149.198.381;300.801.619;0;M;
27/08/2009;3;5;B;50-100;83.334.702;261.456.656;188.543.344;1;F;
27/08/2009;3;5;B;50-100;83.334.702;261.456.656;188.543.344;1;F;
27/08/2009;3;5;B;50-100;83.334.702;261.456.656;188.543.344;0;F;
28/08/2009;4;5;B;50-100;83.334.702;261.456.656;188.543.344;1;F;
28/08/2009;4;5;B;50-100;83.334.702;261.456.656;188.543.344;1;F;
28/08/2009;4;5;B;50-100;83.334.702;261.456.656;188.543.344;1;F;
28/08/2009;4;5;B;50-100;83.334.702;261.456.656;188.543.344;1;F;
28/08/2009;4;5;B;50-100;83.334.702;261.456.656;188.543.344;1;F;
28/08/2009;4;5;B;50-100;83.334.702;261.456.656;188.543.344;0;F;
29/08/2009;5;5;B;50-100;83.334.702;261.456.656;188.543.344;0;F;
29/08/2009;5;5;B;50-100;83.334.702;261.456.656;188.543.344;0;F;
29/08/2009;5;5;B;50-100;83.334.702;261.456.656;188.543.344;0;F;
29/08/2009;5;5;B;50-100;83.334.702;261.456.656;188.543.344;0;F;
29/08/2009;5;5;B;50-100;83.334.702;261.456.656;188.543.344;0;F;
29/08/2009;5;5;B;50-100;83.334.702;261.456.656;188.543.344;0;F;
29/08/2009;5;5;B;50-100;83.334.702;261.456.656;188.543.344;0;F;
29/08/2009;5;5;B;50-100;83.334.702;261.456.656;188.543.344;0;F;
30/08/2009;6;5;B;50-100;83.334.702;261.456.656;188.543.344;0;F;
30/08/2009;6;5;B;50-100;83.334.702;261.456.656;188.543.344;0;F;
30/08/2009;6;5;B;50-100;83.334.702;261.456.656;188.543.344;0;F;
04/09/2009;07-nov;5;B;50-100;83.334.702;261.456.656;188.543.344;1;F;
04/09/2009;07-nov;5;B;50-100;83.334.702;261.456.656;188.543.344;1;F;
04/09/2009;07-nov;5;B;50-100;83.334.702;261.456.656;188.543.344;0;F;
04/09/2009;07-nov;5;B;50-100;83.334.702;261.456.656;188.543.344;0;F;
04/09/2009;07-nov;5;B;50-100;83.334.702;261.456.656;188.543.344;0;N/D;
09/09/2009;dic-16;5;B;50-100;83.334.702;261.456.656;188.543.344;1;F;
09/09/2009;dic-16;5;B;50-100;83.334.702;261.456.656;188.543.344;0;F;
09/09/2009;dic-16;5;B;50-100;83.334.702;261.456.656;188.543.344;0;F;
26/08/2009;2;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
26/08/2009;2;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
26/08/2009;2;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
26/08/2009;2;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
27/08/2009;3;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
27/08/2009;3;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
28/08/2009;4;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
28/08/2009;4;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
28/08/2009;4;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
29/08/2009;5;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
29/08/2009;5;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
29/08/2009;5;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
29/08/2009;5;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
29/08/2009;5;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
29/08/2009;5;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
30/08/2009;6;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
30/08/2009;6;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
30/08/2009;6;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
30/08/2009;6;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
30/08/2009;6;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
30/08/2009;6;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
04/09/2009;07-nov;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
04/09/2009;07-nov;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
04/09/2009;07-nov;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
04/09/2009;07-nov;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
04/09/2009;07-nov;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
04/09/2009;07-nov;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
04/09/2009;07-nov;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
04/09/2009;07-nov;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
04/09/2009;07-nov;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
04/09/2009;07-nov;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
04/09/2009;07-nov;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
04/09/2009;07-nov;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
04/09/2009;07-nov;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
04/09/2009;07-nov;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
04/09/2009;07-nov;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
04/09/2009;07-nov;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
04/09/2009;07-nov;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
04/09/2009;07-nov;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
04/09/2009;07-nov;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
04/09/2009;07-nov;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
04/09/2009;07-nov;6;E;200-250;226.987.042;223.909.379;226.090.621;0;M;
09/09/2009;dic-16;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
09/09/2009;dic-16;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
09/09/2009;dic-16;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
09/09/2009;dic-16;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
09/09/2009;dic-16;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
09/09/2009;dic-16;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
09/09/2009;dic-16;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
09/09/2009;dic-16;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
09/09/2009;dic-16;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
09/09/2009;dic-16;6;E;200-250;226.987.042;223.909.379;226.090.621;0;F;
09/09/2009;dic-16;6;E;200-250;226.987.042;223.909.379;226.090.621;0;M;
09/09/2009;dic-16;6;E;200-250;226.987.042;223.909.379;226.090.621;0;M;
26/08/2009;2;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
26/08/2009;2;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
26/08/2009;2;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
26/08/2009;2;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
26/08/2009;2;7;D;150-200;192.470.499;183.696.848;266.303.152;0;M;
27/08/2009;3;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
27/08/2009;3;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
29/08/2009;5;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
29/08/2009;5;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
29/08/2009;5;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
29/08/2009;5;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
29/08/2009;5;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
29/08/2009;5;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
30/08/2009;6;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
30/08/2009;6;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
30/08/2009;6;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
30/08/2009;6;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
04/09/2009;07-nov;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
04/09/2009;07-nov;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
04/09/2009;07-nov;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
04/09/2009;07-nov;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
04/09/2009;07-nov;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
04/09/2009;07-nov;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
04/09/2009;07-nov;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
04/09/2009;07-nov;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
04/09/2009;07-nov;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
04/09/2009;07-nov;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
04/09/2009;07-nov;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
04/09/2009;07-nov;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
04/09/2009;07-nov;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
04/09/2009;07-nov;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
04/09/2009;07-nov;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
04/09/2009;07-nov;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
04/09/2009;07-nov;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
04/09/2009;07-nov;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
04/09/2009;07-nov;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
09/09/2009;dic-16;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
09/09/2009;dic-16;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
09/09/2009;dic-16;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
09/09/2009;dic-16;7;D;150-200;192.470.499;183.696.848;266.303.152;0;F;
09/09/2009;dic-16;7;D;150-200;192.470.499;183.696.848;266.303.152;0;M;
09/09/2009;dic-16;7;D;150-200;192.470.499;183.696.848;266.303.152;0;M;
09/09/2009;dic-16;7;D;150-200;192.470.499;183.696.848;266.303.152;0;M;
26/08/2009;2;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
26/08/2009;2;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
26/08/2009;2;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
26/08/2009;2;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
26/08/2009;2;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
26/08/2009;2;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
26/08/2009;2;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
26/08/2009;2;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
26/08/2009;2;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
26/08/2009;2;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
26/08/2009;2;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
26/08/2009;2;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
26/08/2009;2;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
26/08/2009;2;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
26/08/2009;2;8;E;200-250;211.292.702;20.286.496;24.713.504;0;M;
26/08/2009;2;8;E;200-250;211.292.702;20.286.496;24.713.504;0;M;
26/08/2009;2;8;E;200-250;211.292.702;20.286.496;24.713.504;0;M;
26/08/2009;2;8;E;200-250;211.292.702;20.286.496;24.713.504;0;M;
26/08/2009;2;8;E;200-250;211.292.702;20.286.496;24.713.504;0;M;
27/08/2009;3;8;E;200-250;211.292.702;20.286.496;24.713.504;1;F;
27/08/2009;3;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
27/08/2009;3;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
27/08/2009;3;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
27/08/2009;3;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
27/08/2009;3;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
27/08/2009;3;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
27/08/2009;3;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
27/08/2009;3;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
27/08/2009;3;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
27/08/2009;3;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
27/08/2009;3;8;E;200-250;211.292.702;20.286.496;24.713.504;0;M;
27/08/2009;3;8;E;200-250;211.292.702;20.286.496;24.713.504;0;M;
27/08/2009;3;8;E;200-250;211.292.702;20.286.496;24.713.504;0;M;
27/08/2009;3;8;E;200-250;211.292.702;20.286.496;24.713.504;0;N/D;
27/08/2009;3;8;E;200-250;211.292.702;20.286.496;24.713.504;0;N/D;
28/08/2009;4;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
28/08/2009;4;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
28/08/2009;4;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
28/08/2009;4;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
28/08/2009;4;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
28/08/2009;4;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
28/08/2009;4;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
28/08/2009;4;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
28/08/2009;4;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
28/08/2009;4;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
28/08/2009;4;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
28/08/2009;4;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
28/08/2009;4;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
28/08/2009;4;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
28/08/2009;4;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
28/08/2009;4;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
28/08/2009;4;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
28/08/2009;4;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
28/08/2009;4;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
28/08/2009;4;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
28/08/2009;4;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
28/08/2009;4;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
28/08/2009;4;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
28/08/2009;4;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
28/08/2009;4;8;E;200-250;211.292.702;20.286.496;24.713.504;0;M;
28/08/2009;4;8;E;200-250;211.292.702;20.286.496;24.713.504;0;M;
28/08/2009;4;8;E;200-250;211.292.702;20.286.496;24.713.504;0;M;
28/08/2009;4;8;E;200-250;211.292.702;20.286.496;24.713.504;0;M;
28/08/2009;4;8;E;200-250;211.292.702;20.286.496;24.713.504;0;M;
28/08/2009;4;8;E;200-250;211.292.702;20.286.496;24.713.504;0;M;
28/08/2009;4;8;E;200-250;211.292.702;20.286.496;24.713.504;0;M;
29/08/2009;5;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
29/08/2009;5;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
29/08/2009;5;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
29/08/2009;5;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
29/08/2009;5;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
29/08/2009;5;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
29/08/2009;5;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
29/08/2009;5;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
29/08/2009;5;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
29/08/2009;5;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
29/08/2009;5;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
29/08/2009;5;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
29/08/2009;5;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
29/08/2009;5;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
29/08/2009;5;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
29/08/2009;5;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
29/08/2009;5;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
29/08/2009;5;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
30/08/2009;6;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
30/08/2009;6;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
30/08/2009;6;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
30/08/2009;6;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;F;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;M;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;M;
04/09/2009;07-nov;8;E;200-250;211.292.702;20.286.496;24.713.504;0;M;
